origin,destination,airline,travel_date,quote_date,fare_class,base_fare,airline_surcharge,statutory_taxes,airport_charges,taxes_fees,total_fare
CCU,DEL,CE9,2026-09-23,2026-09-12,ECONOMY_FLEX,4111.26,598.0,1644.5,1121.26,3363.76,7475.02
CCU,DEL,CE9,2026-09-23,2026-09-12,PREMIUM_ECONOMY,6708.69,975.81,2683.48,1829.64,5488.93,12197.62
CCU,DEL,CE9,2026-10-03,2026-09-12,ECONOMY_SAVER,2733.21,397.56,1093.28,745.42,2236.26,4969.47
CCU,DEL,CE9,2026-10-03,2026-09-12,ECONOMY_FLEX,3729.07,542.41,1491.63,1017.02,3051.06,6780.13
CCU,DEL,CE9,2026-10-03,2026-09-12,PREMIUM_ECONOMY,5536.98,805.38,2214.79,1510.09,4530.26,10067.24
CCU,DEL,CE9,2026-10-17,2026-09-12,ECONOMY_SAVER,2752.68,400.39,1101.07,750.73,2252.19,5004.87
CCU,DEL,CE9,2026-10-17,2026-09-12,ECONOMY_FLEX,3584.43,521.37,1433.77,977.58,2932.72,6517.15
CCU,DEL,CE9,2026-10-17,2026-09-12,PREMIUM_ECONOMY,5883.89,855.84,2353.56,1604.69,4814.09,10697.98
CCU,DEL,CE9,2026-10-17,2026-09-12,BUSINESS,10913.85,1587.47,4365.54,2976.51,8929.52,19843.37
DEL,HYD,SA1,2026-09-15,2026-09-12,ECONOMY_SAVER,4603.11,669.54,1841.25,1255.4,3766.19,8369.3
DEL,HYD,SA1,2026-09-15,2026-09-12,ECONOMY_FLEX,5780.09,840.74,2312.03,1576.39,4729.16,10509.25
DEL,HYD,SA1,2026-09-15,2026-09-12,BUSINESS,15684.58,2281.39,6273.83,4277.61,12832.83,28517.41
DEL,HYD,SA1,2026-09-17,2026-09-12,ECONOMY_SAVER,3897.43,566.9,1558.97,1062.93,3188.8,7086.23
DEL,HYD,SA1,2026-09-17,2026-09-12,ECONOMY_FLEX,5282.04,768.3,2112.81,1440.55,4321.66,9603.7
DEL,HYD,SA1,2026-09-17,2026-09-12,PREMIUM_ECONOMY,8711.7,1267.16,3484.68,2375.91,7127.75,15839.45
DEL,HYD,SA1,2026-09-22,2026-09-12,ECONOMY_SAVER,3724.15,541.7,1489.66,1015.68,3047.04,6771.19
DEL,HYD,SA1,2026-09-22,2026-09-12,ECONOMY_FLEX,4902.52,713.09,1961.01,1337.05,4011.15,8913.67
DEL,HYD,SA1,2026-09-22,2026-09-12,PREMIUM_ECONOMY,7941.07,1155.06,3176.43,2165.74,6497.23,14438.3
DEL,HYD,SA1,2026-09-29,2026-09-12,ECONOMY_SAVER,3126.4,454.75,1250.56,852.66,2557.97,5684.37
DEL,HYD,SA1,2026-09-29,2026-09-12,ECONOMY_FLEX,4151.93,603.92,1660.77,1132.34,3397.03,7548.96
DEL,HYD,SA1,2026-11-10,2026-09-12,ECONOMY_SAVER,2518.58,366.34,1007.43,686.88,2060.65,4579.23
DEL,HYD,SA1,2026-11-10,2026-09-12,ECONOMY_FLEX,3296.62,479.51,1318.65,899.08,2697.24,5993.86
DEL,HYD,BW2,2026-09-13,2026-09-12,ECONOMY_SAVER,4589.8,667.61,1835.92,1251.76,3755.29,8345.09
DEL,HYD,BW2,2026-09-13,2026-09-12,ECONOMY_FLEX,6223.2,905.19,2489.28,1697.24,5091.71,11314.91
DEL,HYD,BW2,2026-09-17,2026-09-12,ECONOMY_SAVER,4015.02,584.0,1606.01,1095.0,3285.01,7300.03
DEL,HYD,BW2,2026-09-17,2026-09-12,ECONOMY_FLEX,5288.42,769.22,2115.37,1442.3,4326.89,9615.31
DEL,HYD,BW2,2026-09-17,2026-09-12,BUSINESS,14152.12,2058.49,5660.85,3859.66,11579.0,25731.12
DEL,HYD,BW2,2026-09-24,2026-09-12,ECONOMY_SAVER,3281.94,477.37,1312.78,895.08,2685.23,5967.17
DEL,HYD,BW2,2026-09-24,2026-09-12,ECONOMY_FLEX,4386.0,637.96,1754.4,1196.18,3588.54,7974.54
DEL,HYD,BW2,2026-09-24,2026-09-12,PREMIUM_ECONOMY,6366.05,925.97,2546.42,1736.19,5208.58,11574.63
DEL,HYD,BW2,2026-09-24,2026-09-12,BUSINESS,12312.29,1790.88,4924.92,3357.89,10073.69,22385.98
DEL,HYD,BW2,2026-10-12,2026-09-12,ECONOMY_SAVER,2607.88,379.33,1043.15,711.24,2133.72,4741.6
DEL,HYD,BW2,2026-10-12,2026-09-12,ECONOMY_FLEX,3424.83,498.16,1369.93,934.04,2802.13,6226.96
DEL,HYD,BW2,2026-10-12,2026-09-12,BUSINESS,10047.09,1461.39,4018.83,2740.12,8220.34,18267.43
DEL,HYD,BW2,2026-10-18,2026-09-12,ECONOMY_SAVER,2838.48,412.87,1135.39,774.13,2322.39,5160.87
DEL,HYD,BW2,2026-10-18,2026-09-12,ECONOMY_FLEX,4116.82,598.81,1646.73,1122.77,3368.31,7485.13
DEL,HYD,NS3,2026-09-13,2026-09-12,ECONOMY_SAVER,5900.96,858.32,2360.38,1609.36,4828.06,10729.02
DEL,HYD,NS3,2026-09-13,2026-09-12,ECONOMY_FLEX,7227.1,1051.22,2890.84,1971.03,5913.09,13140.19
DEL,HYD,NS3,2026-09-13,2026-09-12,PREMIUM_ECONOMY,11444.59,1664.67,4577.83,3121.25,9363.75,20808.34
DEL,HYD,NS3,2026-09-13,2026-09-12,BUSINESS,21137.15,3074.49,8454.86,5764.68,17294.03,38431.18
DEL,HYD,NS3,2026-09-16,2026-09-12,ECONOMY_SAVER,4747.72,690.58,1899.09,1294.82,3884.49,8632.21
DEL,HYD,NS3,2026-09-16,2026-09-12,ECONOMY_FLEX,6603.81,960.55,2641.52,1801.05,5403.12,12006.93
DEL,HYD,NS3,2026-09-16,2026-09-12,PREMIUM_ECONOMY,10127.08,1473.03,4050.83,2761.94,8285.8,18412.88
DEL,HYD,NS3,2026-09-16,2026-09-12,BUSINESS,17859.64,2597.77,7143.86,4870.8,14612.43,32472.07
DEL,HYD,NS3,2026-09-24,2026-09-12,ECONOMY_SAVER,3694.19,537.34,1477.68,1007.5,3022.52,6716.71
DEL,HYD,NS3,2026-09-24,2026-09-12,ECONOMY_FLEX,5318.02,773.53,2127.21,1450.37,4351.11,9669.13
DEL,HYD,NS3,2026-09-24,2026-09-12,PREMIUM_ECONOMY,8702.0,1265.74,3480.8,2373.27,7119.81,15821.81
DEL,HYD,NS3,2026-09-24,2026-09-12,BUSINESS,14170.63,2061.18,5668.25,3864.73,11594.16,25764.79
DEL,HYD,NS3,2026-10-05,2026-09-12,ECONOMY_SAVER,3188.45,463.77,1275.38,869.58,2608.73,5797.18
DEL,HYD,NS3,2026-10-05,2026-09-12,ECONOMY_FLEX,4468.34,649.94,1787.34,1218.64,3655.92,8124.26
DEL,HYD,NS3,2026-10-05,2026-09-12,PREMIUM_ECONOMY,7289.77,1060.33,2915.91,1988.12,5964.36,13254.13
DEL,HYD,NS3,2026-10-05,2026-09-12,BUSINESS,12508.13,1819.36,5003.25,3411.32,10233.93,22742.06
DEL,HYD,NS3,2026-10-25,2026-09-12,ECONOMY_SAVER,3395.0,493.82,1358.0,925.9,2777.72,6172.72
DEL,HYD,NS3,2026-10-25,2026-09-12,ECONOMY_FLEX,4784.74,695.96,1913.89,1304.93,3914.78,8699.52
DEL,HYD,NS3,2026-10-25,2026-09-12,PREMIUM_ECONOMY,7387.51,1074.55,2955.0,2014.77,6044.32,13431.83
DEL,HYD,NS3,2026-10-25,2026-09-12,BUSINESS,12661.27,1841.64,5064.51,3453.07,10359.22,23020.49
DEL,HYD,CE9,2026-09-13,2026-09-12,ECONOMY_SAVER,4398.66,639.8,1759.46,1199.64,3598.9,7997.56
DEL,HYD,CE9,2026-09-13,2026-09-12,ECONOMY_FLEX,5485.14,797.84,2194.06,1495.95,4487.85,9972.99
DEL,HYD,CE9,2026-09-13,2026-09-12,PREMIUM_ECONOMY,9438.7,1372.9,3775.48,2574.2,7722.58,17161.28
DEL,HYD,CE9,2026-09-13,2026-09-12,BUSINESS,16633.0,2419.35,6653.2,4536.27,13608.82,30241.82
DEL,HYD,CE9,2026-09-19,2026-09-12,ECONOMY_SAVER,3537.85,514.6,1415.14,964.86,2894.6,6432.45
DEL,HYD,CE9,2026-09-19,2026-09-12,ECONOMY_FLEX,4657.31,677.43,1862.92,1270.17,3810.52,8467.83
DEL,HYD,CE9,2026-09-19,2026-09-12,BUSINESS,13333.95,1939.48,5333.58,3636.54,10909.6,24243.55
DEL,HYD,CE9,2026-09-20,2026-09-12,ECONOMY_SAVER,3716.21,540.54,1486.48,1013.52,3040.54,6756.75
DEL,HYD,CE9,2026-09-20,2026-09-12,ECONOMY_FLEX,4970.3,722.95,1988.12,1355.54,4066.61,9036.91
DEL,HYD,CE9,2026-09-20,2026-09-12,BUSINESS,12835.7,1867.01,5134.28,3500.65,10501.94,23337.64
DEL,HYD,CE9,2026-09-27,2026-09-12,ECONOMY_SAVER,3214.24,467.53,1285.7,876.6,2629.83,5844.07
DEL,HYD,CE9,2026-09-27,2026-09-12,ECONOMY_FLEX,4098.09,596.09,1639.24,1117.65,3352.98,7451.07
DEL,HYD,CE9,2026-10-13,2026-09-12,ECONOMY_SAVER,2489.56,362.12,995.83,678.97,2036.92,4526.48
DEL,HYD,CE9,2026-10-13,2026-09-12,ECONOMY_FLEX,3162.54,460.01,1265.02,862.5,2587.53,5750.07
DEL,HYD,CE9,2026-10-13,2026-09-12,PREMIUM_ECONOMY,5035.2,732.39,2014.08,1373.24,4119.71,9154.91
DEL,HYD,CE9,2026-10-13,2026-09-12,BUSINESS,9591.59,1395.14,3836.64,2615.88,7847.66,17439.25
HYD,DEL,SA1,2026-09-13,2026-09-12,ECONOMY_SAVER,4841.86,704.27,1936.75,1320.51,3961.53,8803.39
HYD,DEL,SA1,2026-09-13,2026-09-12,ECONOMY_FLEX,6488.97,943.85,2595.59,1769.71,5309.15,11798.12
HYD,DEL,SA1,2026-09-13,2026-09-12,PREMIUM_ECONOMY,10130.94,1473.59,4052.38,2762.98,8288.95,18419.89
HYD,DEL,SA1,2026-09-13,2026-09-12,BUSINESS,18289.45,2660.28,7315.78,4988.03,14964.09,33253.54
HYD,DEL,SA1,2026-09-16,2026-09-12,ECONOMY_SAVER,4319.34,628.27,1727.74,1178.0,3534.01,7853.35
HYD,DEL,SA1,2026-09-16,2026-09-12,ECONOMY_FLEX,5586.47,812.58,2234.59,1523.57,4570.74,10157.21
HYD,DEL,SA1,2026-09-26,2026-09-12,ECONOMY_SAVER,3148.9,458.02,1259.56,858.79,2576.37,5725.27
HYD,DEL,SA1,2026-09-26,2026-09-12,ECONOMY_FLEX,4487.37,652.71,1794.95,1223.83,3671.49,8158.86
HYD,DEL,SA1,2026-09-26,2026-09-12,BUSINESS,11893.92,1730.02,4757.57,3243.79,9731.38,21625.3
HYD,DEL,SA1,2026-10-07,2026-09-12,ECONOMY_SAVER,2943.39,428.13,1177.36,802.74,2408.23,5351.62
HYD,DEL,SA1,2026-10-07,2026-09-12,ECONOMY_FLEX,3679.07,535.14,1471.63,1003.38,3010.15,6689.22
HYD,DEL,SA1,2026-10-22,2026-09-12,ECONOMY_SAVER,3043.56,442.7,1217.42,830.07,2490.19,5533.75
HYD,DEL,SA1,2026-10-22,2026-09-12,ECONOMY_FLEX,4162.21,605.41,1664.89,1135.15,3405.45,7567.66
HYD,DEL,BW2,2026-09-13,2026-09-12,ECONOMY_SAVER,4739.03,689.31,1895.61,1292.46,3877.38,8616.41
HYD,DEL,BW2,2026-09-13,2026-09-12,ECONOMY_FLEX,5965.44,867.7,2386.18,1626.94,4880.82,10846.26
HYD,DEL,BW2,2026-09-13,2026-09-12,BUSINESS,17741.27,2580.55,7096.51,4838.53,14515.59,32256.86
HYD,DEL,BW2,2026-09-18,2026-09-12,ECONOMY_SAVER,4084.59,594.12,1633.84,1113.98,3341.94,7426.53
HYD,DEL,BW2,2026-09-18,2026-09-12,ECONOMY_FLEX,5072.81,737.86,2029.13,1383.5,4150.49,9223.3
HYD,DEL,BW2,2026-09-18,2026-09-12,PREMIUM_ECONOMY,8207.39,1193.8,3282.96,2238.38,6715.14,14922.53
HYD,DEL,BW2,2026-09-18,2026-09-12,BUSINESS,15286.07,2223.43,6114.43,4168.93,12506.79,27792.86
HYD,DEL,BW2,2026-09-25,2026-09-12,ECONOMY_SAVER,3439.64,500.31,1375.86,938.08,2814.25,6253.89
HYD,DEL,BW2,2026-09-25,2026-09-12,ECONOMY_FLEX,4323.67,628.9,1729.47,1179.18,3537.55,7861.22
HYD,DEL,BW2,2026-09-25,2026-09-12,PREMIUM_ECONOMY,7119.21,1035.52,2847.68,1941.61,5824.81,12944.02
HYD,DEL,BW2,2026-10-02,2026-09-12,ECONOMY_SAVER,3165.75,460.47,1266.3,863.39,2590.16,5755.91
HYD,DEL,BW2,2026-10-02,2026-09-12,ECONOMY_FLEX,3859.53,561.39,1543.81,1052.6,3157.8,7017.33
HYD,DEL,BW2,2026-10-02,2026-09-12,BUSINESS,11695.38,1701.15,4678.15,3189.65,9568.95,21264.33
HYD,DEL,BW2,2026-10-21,2026-09-12,ECONOMY_SAVER,2815.97,409.6,1126.39,767.98,2303.97,5119.94
HYD,DEL,BW2,2026-10-21,2026-09-12,ECONOMY_FLEX,3975.93,578.32,1590.37,1084.35,3253.04,7228.97
HYD,DEL,BW2,2026-10-21,2026-09-12,PREMIUM_ECONOMY,6256.0,909.96,2502.4,1706.18,5118.54,11374.54
HYD,DEL,BW2,2026-10-21,2026-09-12,BUSINESS,10269.83,1493.79,4107.93,2800.86,8402.58,18672.41
HYD,DEL,NS3,2026-09-15,2026-09-12,ECONOMY_SAVER,4757.99,692.07,1903.2,1297.64,3892.91,8650.9
HYD,DEL,NS3,2026-09-15,2026-09-12,ECONOMY_FLEX,6718.66,977.26,2687.46,1832.36,5497.08,12215.74
HYD,DEL,NS3,2026-09-15,2026-09-12,PREMIUM_ECONOMY,10249.99,1490.91,4099.99,2795.45,8386.35,18636.34
HYD,DEL,NS3,2026-09-15,2026-09-12,BUSINESS,17268.19,2511.74,6907.27,4709.5,14128.51,31396.7
HYD,DEL,NS3,2026-09-16,2026-09-12,ECONOMY_SAVER,4857.04,706.48,1942.82,1324.64,3973.94,8830.98
HYD,DEL,NS3,2026-09-16,2026-09-12,ECONOMY_FLEX,6360.7,925.19,2544.28,1734.74,5204.21,11564.91
HYD,DEL,NS3,2026-09-16,2026-09-12,PREMIUM_ECONOMY,10291.91,1497.01,4116.77,2806.88,8420.66,18712.57
HYD,DEL,NS3,2026-09-16,2026-09-12,BUSINESS,17113.22,2489.2,6845.29,4667.24,14001.73,31114.95
HYD,DEL,NS3,2026-09-21,2026-09-12,ECONOMY_SAVER,3903.97,567.85,1561.59,1064.71,3194.15,7098.12
HYD,DEL,NS3,2026-09-21,2026-09-12,ECONOMY_FLEX,5303.35,771.4,2121.34,1446.36,4339.1,9642.45
HYD,DEL,NS3,2026-10-10,2026-09-12,ECONOMY_SAVER,3278.42,476.86,1311.37,894.12,2682.35,5960.77
HYD,DEL,NS3,2026-10-10,2026-09-12,ECONOMY_FLEX,3958.69,575.81,1583.47,1079.64,3238.92,7197.61
HYD,DEL,NS3,2026-10-10,2026-09-12,PREMIUM_ECONOMY,6648.27,967.02,2659.31,1813.17,5439.5,12087.77
HYD,DEL,NS3,2026-10-10,2026-09-12,BUSINESS,12460.85,1812.49,4984.34,3398.41,10195.24,22656.09
HYD,DEL,NS3,2026-11-04,2026-09-12,ECONOMY_SAVER,2955.18,429.84,1182.07,805.97,2417.88,5373.06
HYD,DEL,NS3,2026-11-04,2026-09-12,ECONOMY_FLEX,3793.17,551.73,1517.27,1034.51,3103.51,6896.68
HYD,DEL,NS3,2026-11-04,2026-09-12,PREMIUM_ECONOMY,5704.08,829.68,2281.63,1555.66,4666.97,10371.05
HYD,DEL,CE9,2026-09-13,2026-09-12,ECONOMY_SAVER,4258.53,619.42,1703.41,1161.42,3484.25,7742.78
HYD,DEL,CE9,2026-09-13,2026-09-12,ECONOMY_FLEX,5420.51,788.44,2168.2,1478.32,4434.96,9855.47
HYD,DEL,CE9,2026-09-13,2026-09-12,PREMIUM_ECONOMY,9011.57,1310.77,3604.63,2457.7,7373.1,16384.67
HYD,DEL,CE9,2026-09-13,2026-09-12,BUSINESS,15244.65,2217.4,6097.86,4157.63,12472.89,27717.54
HYD,DEL,CE9,2026-09-19,2026-09-12,ECONOMY_SAVER,3229.77,469.78,1291.91,880.84,2642.53,5872.3
HYD,DEL,CE9,2026-09-19,2026-09-12,ECONOMY_FLEX,4228.72,615.09,1691.49,1153.28,3459.86,7688.58
HYD,DEL,CE9,2026-09-23,2026-09-12,ECONOMY_SAVER,2940.81,427.75,1176.32,802.05,2406.12,5346.93
HYD,DEL,CE9,2026-09-23,2026-09-12,ECONOMY_FLEX,4167.01,606.11,1666.81,1136.46,3409.38,7576.39
HYD,DEL,CE9,2026-09-23,2026-09-12,PREMIUM_ECONOMY,6141.44,893.3,2456.57,1674.94,5024.81,11166.25
HYD,DEL,CE9,2026-10-06,2026-09-12,ECONOMY_SAVER,2497.03,363.2,998.81,681.01,2043.02,4540.05
HYD,DEL,CE9,2026-10-06,2026-09-12,ECONOMY_FLEX,3264.11,474.78,1305.64,890.21,2670.63,5934.74
HYD,DEL,CE9,2026-10-06,2026-09-12,BUSINESS,9224.23,1341.71,3689.69,2515.69,7547.09,16771.32
HYD,DEL,CE9,2026-10-30,2026-09-12,ECONOMY_SAVER,2380.74,346.29,952.29,649.29,1947.87,4328.61
HYD,DEL,CE9,2026-10-30,2026-09-12,ECONOMY_FLEX,3197.83,465.14,1279.13,872.14,2616.41,5814.24
HYD,DEL,CE9,2026-10-30,2026-09-12,PREMIUM_ECONOMY,4910.1,714.2,1964.04,1339.12,4017.36,8927.46
BLR,HYD,SA1,2026-09-12,2026-09-12,ECONOMY_SAVER,2923.01,425.17,1169.21,797.18,2391.56,5314.57
BLR,HYD,SA1,2026-09-12,2026-09-12,ECONOMY_FLEX,3898.19,567.01,1559.27,1063.14,3189.42,7087.61
BLR,HYD,SA1,2026-09-19,2026-09-12,ECONOMY_SAVER,2263.86,329.29,905.54,617.41,1852.24,4116.1
BLR,HYD,SA1,2026-09-19,2026-09-12,ECONOMY_FLEX,3038.29,441.93,1215.32,828.63,2485.88,5524.17
BLR,HYD,SA1,2026-09-19,2026-09-12,BUSINESS,9084.53,1321.39,3633.81,2477.59,7432.79,16517.32
BLR,HYD,SA1,2026-09-24,2026-09-12,ECONOMY_SAVER,2063.33,300.12,825.33,562.73,1688.18,3751.51
BLR,HYD,SA1,2026-09-24,2026-09-12,ECONOMY_FLEX,2845.08,413.83,1138.03,775.93,2327.79,5172.87
BLR,HYD,SA1,2026-09-24,2026-09-12,BUSINESS,8216.75,1195.16,3286.7,2240.94,6722.8,14939.55
BLR,HYD,SA1,2026-10-01,2026-09-12,ECONOMY_SAVER,1796.82,261.36,718.73,490.04,1470.13,3266.95
BLR,HYD,SA1,2026-10-01,2026-09-12,ECONOMY_FLEX,2538.73,369.27,1015.49,692.38,2077.14,4615.87
BLR,HYD,SA1,2026-10-01,2026-09-12,PREMIUM_ECONOMY,3905.31,568.04,1562.12,1065.09,3195.25,7100.56
BLR,HYD,SA1,2026-10-01,2026-09-12,BUSINESS,7327.93,1065.88,2931.17,1998.53,5995.58,13323.51
BLR,HYD,SA1,2026-10-31,2026-09-12,ECONOMY_SAVER,1611.25,234.36,644.5,439.43,1318.29,2929.54
BLR,HYD,SA1,2026-10-31,2026-09-12,ECONOMY_FLEX,2253.61,327.8,901.45,614.62,1843.87,4097.48
BLR,HYD,SA1,2026-10-31,2026-09-12,PREMIUM_ECONOMY,3234.11,470.42,1293.64,882.03,2646.09,5880.2
BLR,HYD,SA1,2026-10-31,2026-09-12,BUSINESS,5973.25,868.84,2389.3,1629.06,4887.2,10860.45
BLR,HYD,BW2,2026-09-15,2026-09-12,ECONOMY_SAVER,2434.38,354.09,973.75,663.92,1991.76,4426.14
BLR,HYD,BW2,2026-09-15,2026-09-12,ECONOMY_FLEX,3457.81,502.95,1383.12,943.05,2829.12,6286.93
BLR,HYD,BW2,2026-09-15,2026-09-12,BUSINESS,8767.53,1275.28,3507.01,2391.14,7173.43,15940.96
BLR,HYD,BW2,2026-09-19,2026-09-12,ECONOMY_SAVER,2263.89,329.29,905.56,617.42,1852.27,4116.16
BLR,HYD,BW2,2026-09-19,2026-09-12,ECONOMY_FLEX,2998.18,436.1,1199.27,817.68,2453.05,5451.23
BLR,HYD,BW2,2026-09-19,2026-09-12,PREMIUM_ECONOMY,4829.06,702.41,1931.62,1317.01,3951.04,8780.1
BLR,HYD,BW2,2026-09-19,2026-09-12,BUSINESS,8194.53,1191.93,3277.81,2234.87,6704.61,14899.14
BLR,HYD,BW2,2026-09-26,2026-09-12,ECONOMY_SAVER,1918.31,279.03,767.32,523.17,1569.52,3487.83
BLR,HYD,BW2,2026-09-26,2026-09-12,ECONOMY_FLEX,2582.15,375.59,1032.86,704.22,2112.67,4694.82
BLR,HYD,BW2,2026-09-26,2026-09-12,BUSINESS,7342.78,1068.04,2937.11,2002.58,6007.73,13350.51
BLR,HYD,BW2,2026-10-09,2026-09-12,ECONOMY_SAVER,1796.73,261.34,718.69,490.02,1470.05,3266.78
BLR,HYD,BW2,2026-10-09,2026-09-12,ECONOMY_FLEX,2290.4,333.15,916.16,624.66,1873.97,4164.37
BLR,HYD,BW2,2026-10-09,2026-09-12,BUSINESS,6450.03,938.19,2580.01,1759.1,5277.3,11727.33
BLR,HYD,BW2,2026-11-03,2026-09-12,ECONOMY_SAVER,1405.4,204.42,562.16,383.29,1149.87,2555.27
BLR,HYD,BW2,2026-11-03,2026-09-12,ECONOMY_FLEX,2061.32,299.83,824.53,562.18,1686.54,3747.86
BLR,HYD,BW2,2026-11-03,2026-09-12,PREMIUM_ECONOMY,3152.26,458.51,1260.9,859.71,2579.12,5731.38
BLR,HYD,BW2,2026-11-03,2026-09-12,BUSINESS,5658.04,822.99,2263.21,1543.1,4629.3,10287.34
BLR,HYD,NS3,2026-09-14,2026-09-12,ECONOMY_SAVER,2925.22,425.49,1170.09,797.78,2393.36,5318.58
BLR,HYD,NS3,2026-09-14,2026-09-12,ECONOMY_FLEX,4251.21,618.36,1700.49,1159.42,3478.27,7729.48
BLR,HYD,NS3,2026-09-14,2026-09-12,PREMIUM_ECONOMY,6362.8,925.5,2545.12,1735.3,5205.92,11568.72
BLR,HYD,NS3,2026-09-18,2026-09-12,ECONOMY_SAVER,3112.7,452.76,1245.08,848.92,2546.76,5659.46
BLR,HYD,NS3,2026-09-18,2026-09-12,ECONOMY_FLEX,4042.62,588.02,1617.05,1102.52,3307.59,7350.21
BLR,HYD,NS3,2026-09-18,2026-09-12,PREMIUM_ECONOMY,6058.33,881.21,2423.33,1652.27,4956.81,11015.14
BLR,HYD,NS3,2026-09-18,2026-09-12,BUSINESS,11349.72,1650.87,4539.89,3095.38,9286.14,20635.86
BLR,HYD,NS3,2026-09-25,2026-09-12,ECONOMY_SAVER,2631.97,382.83,1052.79,717.81,2153.43,4785.4
BLR,HYD,NS3,2026-09-25,2026-09-12,ECONOMY_FLEX,3567.45,518.9,1426.98,972.94,2918.82,6486.27
BLR,HYD,NS3,2026-09-25,2026-09-12,PREMIUM_ECONOMY,5082.24,739.24,2032.9,1386.06,4158.2,9240.44
BLR,HYD,NS3,2026-09-25,2026-09-12,BUSINESS,9817.15,1427.95,3926.86,2677.41,8032.22,17849.37
BLR,HYD,NS3,2026-10-11,2026-09-12,ECONOMY_SAVER,2175.91,316.5,870.36,593.43,1780.29,3956.2
BLR,HYD,NS3,2026-10-11,2026-09-12,ECONOMY_FLEX,2703.45,393.23,1081.38,737.3,2211.91,4915.36
BLR,HYD,NS3,2026-11-02,2026-09-12,ECONOMY_SAVER,1733.45,252.14,693.38,472.76,1418.28,3151.73
BLR,HYD,NS3,2026-11-02,2026-09-12,ECONOMY_FLEX,2505.48,364.43,1002.19,683.32,2049.94,4555.42
BLR,HYD,NS3,2026-11-02,2026-09-12,PREMIUM_ECONOMY,3903.11,567.73,1561.25,1064.48,3193.46,7096.57
BLR,HYD,NS3,2026-11-02,2026-09-12,BUSINESS,6470.35,941.14,2588.14,1764.64,5293.92,11764.27
BLR,HYD,CE9,2026-09-12,2026-09-12,ECONOMY_SAVER,2376.92,345.73,950.77,648.26,1944.76,4321.68
BLR,HYD,CE9,2026-09-12,2026-09-12,ECONOMY_FLEX,3569.76,519.24,1427.91,973.57,2920.72,6490.48
BLR,HYD,CE9,2026-09-12,2026-09-12,PREMIUM_ECONOMY,5478.01,796.8,2191.2,1494.0,4482.0,9960.01
BLR,HYD,CE9,2026-09-19,2026-09-12,ECONOMY_SAVER,2131.73,310.07,852.69,581.39,1744.15,3875.88
BLR,HYD,CE9,2026-09-19,2026-09-12,ECONOMY_FLEX,2650.02,385.46,1060.01,722.72,2168.19,4818.21
BLR,HYD,CE9,2026-09-19,2026-09-12,PREMIUM_ECONOMY,4406.36,640.93,1762.55,1201.73,3605.21,8011.57
BLR,HYD,CE9,2026-09-19,2026-09-12,BUSINESS,7375.3,1072.77,2950.12,2011.45,6034.34,13409.64
BLR,HYD,CE9,2026-09-23,2026-09-12,ECONOMY_SAVER,1962.83,285.5,785.13,535.33,1605.96,3568.79
BLR,HYD,CE9,2026-09-23,2026-09-12,ECONOMY_FLEX,2637.77,383.68,1055.11,719.39,2158.18,4795.95
BLR,HYD,CE9,2026-09-23,2026-09-12,PREMIUM_ECONOMY,4122.59,599.65,1649.03,1124.34,3373.02,7495.61
BLR,HYD,CE9,2026-09-23,2026-09-12,BUSINESS,7249.22,1054.43,2899.69,1977.06,5931.18,13180.4
BLR,HYD,CE9,2026-10-03,2026-09-12,ECONOMY_SAVER,1634.28,237.71,653.71,445.71,1337.13,2971.41
BLR,HYD,CE9,2026-10-03,2026-09-12,ECONOMY_FLEX,2258.45,328.5,903.38,615.95,1847.83,4106.28
BLR,HYD,CE9,2026-11-07,2026-09-12,ECONOMY_SAVER,1314.1,191.14,525.64,358.39,1075.17,2389.27
BLR,HYD,CE9,2026-11-07,2026-09-12,ECONOMY_FLEX,1849.69,269.05,739.88,504.45,1513.38,3363.07
BLR,HYD,CE9,2026-11-07,2026-09-12,BUSINESS,5142.75,748.04,2057.1,1402.57,4207.71,9350.46
HYD,BLR,SA1,2026-09-14,2026-09-12,ECONOMY_SAVER,2749.27,399.89,1099.71,749.8,2249.4,4998.67
HYD,BLR,SA1,2026-09-14,2026-09-12,ECONOMY_FLEX,3988.39,580.13,1595.35,1087.74,3263.22,7251.61
HYD,BLR,SA1,2026-09-14,2026-09-12,PREMIUM_ECONOMY,6210.76,903.38,2484.3,1693.85,5081.53,11292.29
HYD,BLR,SA1,2026-09-14,2026-09-12,BUSINESS,11237.66,1634.57,4495.06,3064.81,9194.44,20432.1
HYD,BLR,SA1,2026-09-16,2026-09-12,ECONOMY_SAVER,2695.16,392.02,1078.06,735.05,2205.13,4900.29
HYD,BLR,SA1,2026-09-16,2026-09-12,ECONOMY_FLEX,3399.52,494.48,1359.81,927.14,2781.43,6180.95
HYD,BLR,SA1,2026-09-16,2026-09-12,PREMIUM_ECONOMY,5321.96,774.1,2128.78,1451.45,4354.33,9676.29
HYD,BLR,SA1,2026-09-16,2026-09-12,BUSINESS,10429.67,1517.04,4171.87,2844.46,8533.37,18963.04
HYD,BLR,SA1,2026-09-26,2026-09-12,ECONOMY_SAVER,2112.63,307.29,845.05,576.18,1728.52,3841.15
HYD,BLR,SA1,2026-09-26,2026-09-12,ECONOMY_FLEX,2829.85,411.61,1131.94,771.78,2315.33,5145.18
